id,created_at,utc_offset,retweet_count,reply_screen_name,source,place_full_name,user_location,hashtags,urls,user_mentions,text,text_clean,hour,ToD,compound,neg,neu,pos
808659140809633792,2016-12-13 13:05:37,-18000.0,0,,Instagram,"Minneapolis, MN",Global,['sagittariusseason'],['https://www.instagram.com/p/BN9VdrLhRDG/'],[],"Minneapolis, MN - (AP) Thursday December 15th
#sagittariusseason 
Bday Celebration
$5 Hennessy &amp;… https://t.co/b4Ik6Goatx","Minneapolis, MN - (AP) Thursday December 15th
 
Bday Celebration
$5 Hennessy &amp;… ",13,morning,0.0,0.0,1.0,0.0
808659208568770560,2016-12-13 13:05:54,,0,,Twitter for iPhone,"Minneapolis, MN",Minneapolis,[],[],[],Today is one of those days ! https://t.co/Fm2dTxV5nq,Today is one of those days ! ,13,morning,0.0,0.0,1.0,0.0
808659213518077952,2016-12-13 13:05:55,-21600.0,0,,Twitter for iPhone,"Minnesota, USA","Lake Bronson, MN",[],[],[],Why the fuck do I keep waking up so hungry,Why the fuck do I keep waking up so hungry,13,morning,-0.5423,0.304,0.696,0.0
808659216491827200,2016-12-13 13:05:56,-28800.0,0,Vikings,Twitter for iPhone,"South St Paul, MN","Minnesota, USA",[],[],['Vikings'],@Vikings free win that's good, free win that's good,13,morning,0.875,0.0,0.091,0.909
808659234539896833,2016-12-13 13:06:00,-18000.0,0,_JamaicanRican,Twitter for iPhone,"Wisconsin, USA",Your mind,[],[],['_JamaicanRican'],@_JamaicanRican WOW. YOU GOT AN ADULT ON YOUR HANDS LOL, WOW. YOU GOT AN ADULT ON YOUR HANDS LOL,13,morning,0.765,0.0,0.515,0.485
808659275669065728,2016-12-13 13:06:10,-18000.0,0,Bacon_House,Twitter for Android,"Minneapolis, MN",MPLS,[],[],['Bacon_House'],@Bacon_House https://t.co/1WwseohT15, ,13,morning,0.0,0.0,0.0,0.0
808659284120768512,2016-12-13 13:06:12,-28800.0,0,,Twitter for iPhone,"Wisconsin, USA","Milwaukee, WI",[],['https://twitter.com/edsheeran/status/808559335504744448'],[],RISEEEE https://t.co/eWv3SqtpRq,RISEEEE ,13,morning,0.0,0.0,1.0,0.0
808659288918990848,2016-12-13 13:06:13,-21600.0,0,,Twitter Web Client,"Richfield, MN","Shakopee, MN",[],[],[],A couple of our recent signs.  Important to be seen day and night. https://t.co/QgRMHdNwMd,A couple of our recent signs.  Important to be seen day and night. ,13,morning,0.2023,0.0,0.859,0.141
808659330488823808,2016-12-13 13:06:23,-21600.0,0,,Twitter Web Client,"Wisconsin, USA",Green Bay,['Packers'],['https://twitter.com/i/web/status/808659330488823808'],['LockedonNetwork'],The @LockedonNetwork #Packers podcast is up. Leads with a fine Ty and a fine line; unsung heroes on defense.… https://t.co/58hEYedQ1n,The   podcast is up. Leads with a fine Ty and a fine line; unsung heroes on defense.… ,13,morning,0.8176,0.0,0.537,0.463
808659337111629824,2016-12-13 13:06:24,-18000.0,0,16BitAnthony,Twitter Web Client,Canada,"Montreal, Canada",[],[],['16BitAnthony'],@16BitAnthony its super discouraging. :P, its super discouraging. :P,13,morning,0.6289,0.265,0.091,0.643
808659370481324033,2016-12-13 13:06:32,-18000.0,0,,Instagram,"Minneapolis, MN",Global,['sagittariusseason'],['https://www.instagram.com/p/BN9VkRwhFpF/'],[],"Minneapolis, MN - (AP) Thursday December 15th
#sagittariusseason 
Bday Celebration
$5 Hennessy &amp;… https://t.co/2S8WWajhMx","Minneapolis, MN - (AP) Thursday December 15th
 
Bday Celebration
$5 Hennessy &amp;… ",13,morning,0.0,0.0,1.0,0.0
808659371953635328,2016-12-13 13:06:33,-25200.0,0,invalidname,Twitter for iPhone,"Wisconsin, USA",Wisconsin,[],[],['invalidname'],@invalidname https://t.co/x1AigSouET, ,13,morning,0.0,0.0,0.0,0.0
808659397664788480,2016-12-13 13:06:39,-28800.0,0,marbora46,Twitter Web Client,Canada,?????-?????????,[],[],['marbora46'],@marbora46 ?????? ?????? ??? ????????? ??? ??? ??? ?????? ?? ?????? ?? ??? ???? ???????? (, ?????? ?????? ??? ????????? ??? ??? ??? ?????? ?? ?????? ?? ??? ???? ???????? (,13,morning,0.0,0.0,1.0,0.0
808659410390224896,2016-12-13 13:06:42,-21600.0,0,EAEO,Tweetbot for i?S,"St Paul, MN","ÜT: 44.96073,-93.1497",[],[],['EAEO'],@EAEO well done., well done.,13,morning,0.2732,0.0,0.323,0.677
808659415972843520,2016-12-13 13:06:43,,0,,Twitter for iPhone,"Minnesota, USA",,[],[],[],"Wow lets all put shit on our story about how cold it is, cuz none of us walk outside or know the current temperature.","Wow lets all put shit on our story about how cold it is, cuz none of us walk outside or know the current temperature.",13,morning,0.0516,0.122,0.748,0.129
808659443273662464,2016-12-13 13:06:50,,0,,Twitter for Android,"St Paul, MN","St. Paul, Mn. (Midway)",[],['https://twitter.com/RicFlairNatrBoy/status/808658574574493697'],['RicFlairNatrBoy'],WOOOOOOOO!! Every morning @RicFlairNatrBoy https://t.co/pZiZ4fnU2B,WOOOOOOOO!! Every morning  ,13,morning,0.0,0.0,1.0,0.0
808659450609487872,2016-12-13 13:06:51,,0,DontDareScotty,Twitter for Android,"Minnesota, USA",Goose Prairie Twp. MN,[],[],"['DontDareScotty', 'rob_eggert']","@DontDareScotty @rob_eggert ya, pick on the farmer trying to save a buck, typical. Why not go after Stine?","  ya, pick on the farmer trying to save a buck, typical. Why not go after Stine?",13,morning,0.4939,0.0,0.814,0.186
808659467269271552,2016-12-13 13:06:55,-21600.0,0,,Twitter for iPhone,"Wisconsin, USA","MADTOWN,WI","['Irie', 'vapelife']",[],[],Rise and shine...wake n bake #710 #Irie #vapelife,Rise and shine...wake n bake   ,13,morning,0.0,0.0,1.0,0.0
808659493030498304,2016-12-13 13:07:01,,0,Cali_Mariee7,Twitter for iPhone,"Wisconsin, USA","Mauston, WI",[],[],['Cali_Mariee7'],@Cali_Mariee7 especially when they're sluts themselves, especially when they're sluts themselves,13,morning,-0.6077,0.498,0.502,0.0
808659584269373441,2016-12-13 13:07:23,,0,,Twitter for Android,"Wisconsin, USA","Wisconsin, USA",['FatedElNellaSaAraneta'],[],[],"I have twitter before, 47 na ako now lang naging crazy sa LT. ELNELLA, added wonderful colors to my life lately. #FatedElNellaSaAraneta","I have twitter before, 47 na ako now lang naging crazy sa LT. ELNELLA, added wonderful colors to my life lately. ",13,morning,0.3182,0.1,0.747,0.154
808659585741549568,2016-12-13 13:07:24,-21600.0,0,christianbaez_,Twitter for iPhone,"Oakdale, MN",L17,[],[],['christianbaez_'],@christianbaez_ happy birthday to the bro. Stay real and stay true Pablo. Hope it's a good one Chris!  ?????, happy birthday to the bro. Stay real and stay true Pablo. Hope it's a good one Chris!  ?????,13,morning,0.9117,0.0,0.508,0.492
808659587612217344,2016-12-13 13:07:24,-21600.0,0,MetroTransitMN,Twitter for iPhone,"St Paul, MN","St. Paul, MN, USA",['ChristmasTreeBus'],[],['MetroTransitMN'],@MetroTransitMN Holiday surprise! Lights + decorations made my brutally early commute worth it! #ChristmasTreeBus https://t.co/uDF13AFxvf, Holiday surprise! Lights + decorations made my brutally early commute worth it!  ,13,morning,0.3147,0.219,0.383,0.398
808659616464781312,2016-12-13 13:07:31,,0,,Twitter for iPhone,"St Paul, MN",No. America ,['resist'],[],[],I love how Trump voters say that Trump tells the truth when he lies like a rug all day. #resist,I love how Trump voters say that Trump tells the truth when he lies like a rug all day. ,13,morning,0.7351,0.113,0.524,0.363
808659626032070656,2016-12-13 13:07:33,-21600.0,0,Espngreeny,Twitter for iPhone,"Robbinsdale, MN","Minneapolis, MN",[],[],"['Espngreeny', 'MikeAndMike', 'RyanClarkDH']",@Espngreeny talking tough on @MikeAndMike is the funniest. @RyanClarkDH showing up legit., talking tough on  is the funniest.  showing up legit.,13,morning,0.4767,0.124,0.579,0.298
808659646902894592,2016-12-13 13:07:38,,0,,Twitter Web Client,"St Paul, MN",Los Angeles /Minnesota,[],[],[],Zayn isn't even speaking these fucking morons are !,Zayn isn't even speaking these fucking morons are !,13,morning,-0.4376,0.292,0.708,0.0
808659659175448576,2016-12-13 13:07:41,-18000.0,0,JimGaffigan,Twitter for iPhone,"Roseville, MN",Minnesota,[],[],['JimGaffigan'],@JimGaffigan what?  Since when? ?, what?  Since when? ?,13,morning,0.0,0.0,1.0,0.0
808659672584585221,2016-12-13 13:07:44,,0,,Twitter for iPhone,"Cottage Grove, MN",minnesota,[],[],['carolynngulann'],happy birthday to one of my best friends!!!? love you bitch! have a great day! @carolynngulann https://t.co/3xQR8Ppfap,happy birthday to one of my best friends!!!? love you bitch! have a great day!  ,13,morning,0.9389,0.126,0.298,0.576
808659683573637120,2016-12-13 13:07:47,-21600.0,0,,Twitter for iPad,"St Paul, MN","St. Paul, Minnesota",['NotMySwamp'],[],[],"Tillerson-of-the-Swamp
Perry-of-the-Swamp
Sessions-of-the-Swamp
DeVos-of-the-Swamp
Price-of-the-Swamp
Mnuchin-of-the-Swamp
#NotMySwamp","Tillerson-of-the-Swamp
Perry-of-the-Swamp
Sessions-of-the-Swamp
DeVos-of-the-Swamp
Price-of-the-Swamp
Mnuchin-of-the-Swamp
",13,morning,0.0,0.0,1.0,0.0
808659717627092992,2016-12-13 13:07:55,-18000.0,0,,Instagram,"Minneapolis, MN","Minneapolis, MN",[],['https://www.instagram.com/p/BN9VucVBo1h/'],[],"While I'm aware that my Snapchat filter obsession is out of control, I couldn't stop myself from… https://t.co/G6I1Ek5UGj","While I'm aware that my Snapchat filter obsession is out of control, I couldn't stop myself from… ",13,morning,-0.1311,0.131,0.766,0.103
808659721431322624,2016-12-13 13:07:56,,0,,SafeTweet by TweetMyJOBS,"Minnetonka, MN",,"['Hopkins', 'Job', 'careerarc', 'Hospitality', 'Jobs', 'Hiring']",['http://bit.ly/2h9fpes'],[],"Want to work in #Hopkins, MN? View our latest opening: https://t.co/N0awqaPZpS #Job #careerarc #Hospitality #Jobs #Hiring",Want to work in  MN? View our latest opening:      ,13,morning,0.0772,0.0,0.86,0.14
808659786992586752,2016-12-13 13:08:12,-21600.0,0,stabatt,Twitter Web Client,"Minneapolis, MN",Minnesota,[],[],['KregelBooks'],@KregelBooks Thanks for the RT! My prayer is that many pastors will listen to this interview &amp; grab a copy of Sam's helpful new book., Thanks for the RT! My prayer is that many pastors will listen to this interview &amp; grab a copy of Sam's helpful new book.,13,morning,0.7177,0.0,0.778,0.222
808659905955631104,2016-12-13 13:08:40,-18000.0,0,_JamaicanRican,Twitter for iPhone,"Wisconsin, USA",Your mind,[],[],['_JamaicanRican'],@_JamaicanRican HEY HEY THATS A BLESSING. THATS ACTUALLY COOL. I HAVENT STARTED YET WITH KIDS BUT I LOVE EM, HEY HEY THATS A BLESSING. THATS ACTUALLY COOL. I HAVENT STARTED YET WITH KIDS BUT I LOVE EM,13,morning,0.8608,0.0,0.557,0.443
808660072335372289,2016-12-13 13:09:20,-18000.0,0,,Twitter for iPhone,"Minnesota, USA",Minnesota,[],[],[],Waking up to texts saying my horse injured himself last night and needs stitches... not my ideal morning ??,Waking up to texts saying my horse injured himself last night and needs stitches... not my ideal morning ??,13,morning,-0.6679,0.244,0.756,0.0
808660079897702400,2016-12-13 13:09:21,-18000.0,0,,Twitter for iPhone,"Minneapolis, MN",Minneapolis,[],['http://instagram.com/shitagency'],[],When trying to get through the year with the remaining budget? via https://t.co/J0J2xh62P7 https://t.co/OiE20dqly2,When trying to get through the year with the remaining budget? via  ,13,morning,0.0,0.0,1.0,0.0
808660095932497920,2016-12-13 13:09:25,-21600.0,0,,Twitter for iPhone,"Woodbury, MN","Minneapolis, MN",[],[],[],Leaving for Mexico in 4 days and currently https://t.co/OrKvpBdmcw,Leaving for Mexico in 4 days and currently ,13,morning,0.0,0.0,1.0,0.0
808660109572313088,2016-12-13 13:09:28,-21600.0,0,,Twitter for iPhone,"Richfield, MN","Richfield, MN",[],[],[],You can shitpost on patreon on a creators page lol. I didn't know about this.,You can shitpost on patreon on a creators page lol. I didn't know about this.,13,morning,0.4215,0.0,0.811,0.189
808660233631465472,2016-12-13 13:09:58,-25200.0,0,,Twitter for iPhone,"St Paul, MN","saint paul, mn",[],['https://twitter.com/kendrick38/status/808659228051140609'],[],To watch later https://t.co/COGCX8nV3r,To watch later ,13,morning,0.0,0.0,1.0,0.0
808660248638660612,2016-12-13 13:10:02,,0,,Twitter Web Client,"St Paul, MN","Hanover, NH","['Bolton', 'Skimo', 'Backcountryskiing', 'VT']",['https://www.facebook.com/events/122197681605647/'],[],"Break out your compass and start training! #Bolton #Skimo #Backcountryskiing #VT
https://t.co/WvcpaGIh3s",Break out your compass and start training!    ,13,morning,0.0,0.0,1.0,0.0
808660324513615872,2016-12-13 13:10:20,-21600.0,0,joshcook1331,Twitter for iPhone,"Wisconsin, USA","MADTOWN,WI",[],[],['joshcook1331'],@joshcook1331 Records have more depth for some people.A richer sound. It's fun to hold a record and you put a needle in a groove :), Records have more depth for some people.A richer sound. It's fun to hold a record and you put a needle in a groove :),13,morning,0.8658,0.0,0.65,0.35
808660325264457728,2016-12-13 13:10:20,-21600.0,0,wadewatts10,Twitter for iPhone,"St Louis Park, MN","Minneapolis, MN",[],[],"['wadewatts10', 'DonaldJTrumpJr']",@wadewatts10 @DonaldJTrumpJr seems like the only thing you can repeat is liberal tears. Good one! Also you're blocked.,  seems like the only thing you can repeat is liberal tears. Good one! Also you're blocked.,13,morning,0.4003,0.184,0.553,0.262
808672922927644674,2016-12-13 14:00:23,-18000.0,0,,TweetMyJOBS,"Minneapolis, MN","Cambridge, Massachusetts","['job', 'Minneapolis', 'Pharmaceutical', 'Hiring']",['http://bit.ly/29MkF6O'],[],"Can you recommend anyone for this #job in #Minneapolis, Minnesota? https://t.co/yACzzyTQbP #Pharmaceutical #Hiring",Can you recommend anyone for this  in  Minnesota?   ,14,morning,0.3612,0.0,0.737,0.263
808672942162845700,2016-12-13 14:00:28,-21600.0,0,mattnupen,Twitter for iPhone,"Minneapolis, MN",,[],[],"['mattnupen', 'DocentEDU']",@mattnupen nice to meet you! Excited to learn about @DocentEDU!!, nice to meet you! Excited to learn about ,14,morning,0.6696,0.0,0.522,0.478
808672985624313856,2016-12-13 14:00:38,,0,WCCO,Twitter for iPhone,"St Paul, MN",,[],[],"['WCCO', 'CBSSports']","@WCCO @CBSSports ""morale""","  ""morale""",14,morning,0.0,0.0,1.0,0.0
808672987532693505,2016-12-13 14:00:39,-28800.0,0,,SafeTweet by TweetMyJOBS,"Woodbury, MN",Minnesota,"['Woodbury', 'job', 'Healthcare', 'Hiring']",['http://bit.ly/2gJUv8G'],[],"If you're looking for work in #Woodbury, MN, check out this #job: https://t.co/ZgDpL18KmX #Healthcare #Hiring","If you're looking for work in  MN, check out this    ",14,morning,0.0,0.0,1.0,0.0
808672993484247040,2016-12-13 14:00:40,-18000.0,0,,TweetMyJOBS,"Minneapolis, MN","St. Paul, MN",['job'],['http://bit.ly/2gwbibq'],[],"This #job might be a great fit for you: JDHuntr In-House Counsel Jobs 20283 Senior Legal Counsel, General... - https://t.co/SIi5gvkrAN","This  might be a great fit for you: JDHuntr In-House Counsel Jobs 20283 Senior Legal Counsel, General... - ",14,morning,0.7964,0.0,0.616,0.384
808672996055359488,2016-12-13 14:00:41,-18000.0,0,,TweetMyJOBS,"Bloomington, MN","St. Paul, MN","['hiring', 'job', 'security']",['http://bit.ly/2fYgby0'],[],We're #hiring! Read about our latest #job opening here: Seasonal Loss Prevention Service Ambassador - https://t.co/qH9SBi5cs3 #security,We're  Read about our latest  opening here: Seasonal Loss Prevention Service Ambassador -  ,14,morning,-0.3182,0.173,0.827,0.0
808673009003274240,2016-12-13 14:00:44,,0,zucozain,Twitter Web Client,"St Paul, MN",Los Angeles /Minnesota,[],[],['zucozain'],@zucozain I CAN'T SORRY !!!! Like we've been here for him through it all and I know he'll thank us a lot B Y E https://t.co/mfaNEUlBSy, I CAN'T SORRY !!!! Like we've been here for him through it all and I know he'll thank us a lot B Y E ,14,morning,0.6292,0.088,0.647,0.266
808673018205437952,2016-12-13 14:00:46,,0,,TweetMyJOBS,"Minneapolis, MN","St. Cloud, MN","['job', 'auto', 'autojobs', 'MNJobs', 'Minneapolis']",['http://bit.ly/2dBQYXk'],[],"This #job might be a great fit for you: Commercial Store Manager III - https://t.co/WOyniWiH9a #auto #autojobs #MNJobs #Minneapolis, MN",This  might be a great fit for you: Commercial Store Manager III -      MN,14,morning,0.765,0.0,0.602,0.398
808673028850716672,2016-12-13 14:00:49,-25200.0,0,,Twitter for iPhone,"Roseville, MN",Roseville,"['Liney', 'Blackberries', 'SophKopp', 'Marnold', 'SoftSaturday', 'DadsNight', 'Wranglers']",['https://twitter.com/i/web/status/808673028850716672'],[],Happy birthday Blaker ily #Liney #Blackberries #SophKopp #Marnold #SoftSaturday #DadsNight #Wranglers… https://t.co/Zdi6hNjztn,Happy birthday Blaker ily        ,14,morning,0.8442,0.0,0.198,0.802
808673042033504256,2016-12-13 14:00:52,,0,,Twitter for iPhone,"Minnesota, USA",,[],[],[],Perfect way to start my god damn morning with a flat tire,Perfect way to start my god damn morning with a flat tire,14,morning,0.4767,0.164,0.485,0.352
808673052221284352,2016-12-13 14:00:54,-18000.0,0,,SafeTweet by TweetMyJOBS,"Golden Valley, MN","Moorestown, NJ","['hiring', 'job']",['http://bit.ly/2gw9YFO'],[],We're #hiring! Read about our latest #job opening here: Registered Nurse needed for Full Time Nights 7p-7a -... - https://t.co/vCIgp64dTq,We're  Read about our latest  opening here: Registered Nurse needed for Full Time Nights 7p-7a -... - ,14,morning,0.0,0.0,1.0,0.0
808673100489441280,2016-12-13 14:01:06,,0,sarahkliff,Twitter Web Client,"Wisconsin, USA",,[],[],"['sarahkliff', 'BenjySarlin']",@sarahkliff @BenjySarlin Same people that voted for Gov. Bevin.,  Same people that voted for Gov. Bevin.,14,morning,0.0,0.0,1.0,0.0
808673101672132608,2016-12-13 14:01:06,-18000.0,0,,TweetMyJOBS,"Wisconsin, USA","Madison, WI","['hiring', 'Madison', 'distribution', 'Sales']",['http://bit.ly/2hAsO3r'],[],"Want to work at Crescent Electric Supply? We're #hiring in #Madison, WI! Click for details: https://t.co/klAenzMkfj #distribution #Sales",Want to work at Crescent Electric Supply? We're  in  WI! Click for details:   ,14,morning,0.1511,0.0,0.883,0.117
808673111004553216,2016-12-13 14:01:08,,0,gopquay,Twitter for iPhone,"Wisconsin, USA",,[],[],['gopquay'],@gopquay all three are still friends and can still help Trump. Tillerson will actually do best job for USA and the other 3 know that, all three are still friends and can still help Trump. Tillerson will actually do best job for USA and the other 3 know that,14,morning,0.875,0.0,0.667,0.333
808673114150338561,2016-12-13 14:01:09,-28800.0,0,Shayyyna_,Twitter for Android,"Minneapolis, MN","Minneapolis, MN",[],[],['Shayyyna_'],@Shayyyna_ You go girl ???, You go girl ???,14,morning,0.0,0.0,1.0,0.0
808673142772219906,2016-12-13 14:01:16,-18000.0,0,,Twitter Web Client,Canada,,['ArabSpring'],[],[],RIP #ArabSpring,RIP ,14,morning,0.0,0.0,1.0,0.0
808673162305085440,2016-12-13 14:01:20,-18000.0,0,Bill_Owen,Twitter Web Client,"Ontario, Canada",Ottawa,[],['https://twitter.com/i/web/status/808673162305085440'],[],"Many, (most) arrested will be the very 'youth' Trudeau claims to be protecting. ""We had to destroy the youth to sav… https://t.co/xmIMKI4xb2","Many, (most) arrested will be the very 'youth' Trudeau claims to be protecting. ""We had to destroy the youth to sav… ",14,morning,-0.765,0.258,0.742,0.0
808673195012325377,2016-12-13 14:01:28,,0,,Twitter for iPhone,"Minnesota, USA",,[],[],[],????? ??? ???? ??? ???? ??? ????.,????? ??? ???? ??? ???? ??? ????.,14,morning,0.0,0.0,1.0,0.0
808673222770180096,2016-12-13 14:01:35,,0,,Twitter Web Client,"Minneapolis, MN","Minneapolis, Minnesota","['Limerick', 'Christmas', 'humor', 'fun', 'Foilnamuck', 'Cork', 'pub', 'flask', 'pubgrub', 'giftideas', 'gifts']","['http://mindseyelimericktours.com/?p=218', 'https://twitter.com/i/web/status/808673222770180096']",[],#Limerick #Christmas #humor #fun #Foilnamuck #Cork #pub #flask #pubgrub #giftideas #gifts https://t.co/hEInoYWo42… https://t.co/yLLOLLrZ6a,            ,14,morning,0.0,0.0,0.0,0.0
808673277329686528,2016-12-13 14:01:48,-28800.0,0,BryantMcGill,Twitter for Android,"Minneapolis, MN","Minneapolis, MN",[],[],['BryantMcGill'],@BryantMcGill All of it?!, All of it?!,14,morning,0.0,0.0,1.0,0.0
808673336557522944,2016-12-13 14:02:02,-21600.0,0,lexandthecities,Twitter for iPhone,"Mendota Heights, MN",,['thankyou'],[],"['lexandthecities', 'jasonmatheson', 'DawnAtDark']",@lexandthecities @jasonmatheson @DawnAtDark I won! I won!  Yay!!! #thankyou,   I won! I won!  Yay!!! ,14,morning,0.918,0.0,0.0,1.0
808673369323278336,2016-12-13 14:02:10,-18000.0,0,,TweetMyJOBS,"Minneapolis, MN","St. Paul, MN","['Minneapolis', 'Job', 'HR', 'Veterans', 'Jobs', 'Hiring', 'CareerArc']",['http://bit.ly/2gwcJH7'],[],"Want to work in #Minneapolis, MN? View our latest opening: https://t.co/FOt5ZE6htw #Job #HR #Veterans #Jobs #Hiring #CareerArc",Want to work in  MN? View our latest opening:       ,14,morning,0.0772,0.0,0.86,0.14
808673375522418688,2016-12-13 14:02:11,-18000.0,0,,TweetMyJOBS,"Bloomington, MN","St. Paul, MN","['job', 'Healthcare', 'Bloomington', 'Hiring', 'CareerArc']",['http://bit.ly/2ffym1F'],[],"Can you recommend anyone for this #job? Pharmacist - Floater - https://t.co/3PDf0JDZC7 #Healthcare #Bloomington, MN #Hiring #CareerArc",Can you recommend anyone for this  Pharmacist - Floater -    MN  ,14,morning,0.3612,0.0,0.762,0.238
808673378081050625,2016-12-13 14:02:12,-21600.0,0,,Twitter Web Client,Canada,"Montréal, Québec","['Onorab', 'Lavalas', 'invitedujour', 'vision2000']",[],['ValNuma'],.@ValNuma fòk #Onorab lan ta di souki baz #Lavalas t fè nòt sòti lasware menm pou di ke pèp lan vote e bayo pouvwa #invitedujour #vision2000,. fòk  lan ta di souki baz  t fè nòt sòti lasware menm pou di ke pèp lan vote e bayo pouvwa  ,14,morning,0.0,0.0,1.0,0.0
808673407915163648,2016-12-13 14:02:19,,0,,Twitter for iPhone,"Wisconsin, USA","Beloit, WI",[],[],[],Feelings fade things change,Feelings fade things change,14,morning,0.0,0.0,1.0,0.0
808673408993153024,2016-12-13 14:02:19,-21600.0,0,,Instagram,"Minneapolis, MN","St. Paul, Minn.",[],['https://www.instagram.com/p/BN9b9BoDDan/'],[],It's a Bon Iver song IRL. @ Bohemian Flats Park https://t.co/T5mCHqxKaZ,It's a Bon Iver song IRL. @ Bohemian Flats Park ,14,morning,0.0,0.0,1.0,0.0
808673427292823553,2016-12-13 14:02:24,,0,,Twitter for Android,"Minneapolis, MN",,[],[],[],FUCCCCC HER ART IS WAY BETTER THEN MINE THO,FUCCCCC HER ART IS WAY BETTER THEN MINE THO,14,morning,0.4404,0.0,0.734,0.266
808673435702304768,2016-12-13 14:02:26,,0,,TweetMyJOBS,"Bloomington, MN",United States,"['job', 'bankingjobs']","['http://bit.ly/2gcqSg4', 'https://twitter.com/i/web/status/808673435702304768']",[],Can you recommend anyone for this #job? Full Time Personal Banker - https://t.co/ET74a7HYeo #bankingjobs… https://t.co/rs4pC1dC9m,Can you recommend anyone for this  Full Time Personal Banker -   ,14,morning,0.3612,0.0,0.783,0.217
808673469059563520,2016-12-13 14:02:34,,0,,Twitter Web Client,"Minneapolis, MN","Minneapolis, Minnesota","['Limerick', 'entertainment', 'humor', 'store', 'Christmas', 'Humphrey', 'AfternoonTea', 'gifts', 'tshirts']","['http://mindseyelimericktours.com/?p=1921', 'https://twitter.com/i/web/status/808673469059563520']",[],#Limerick #entertainment #humor #store #Christmas #Humphrey #AfternoonTea #gifts #tshirts https://t.co/EwASjqARkA… https://t.co/HE3DpncaQl,          ,14,morning,0.0,0.0,0.0,0.0
808673471433740288,2016-12-13 14:02:34,-18000.0,0,Bill_Owen,Twitter Web Client,"Ontario, Canada",Ottawa,[],[],[],"So to recap, people will be arrested and charged right up until the second before he decides to legalize.","So to recap, people will be arrested and charged right up until the second before he decides to legalize.",14,morning,-0.5994,0.224,0.776,0.0
808673475523178496,2016-12-13 14:02:35,,0,zpillthetae,Twitter Web Client,"St Paul, MN",Los Angeles /Minnesota,[],[],['zpillthetae'],@zpillthetae I'll sing them but they'll just be slurred and sound a mess., I'll sing them but they'll just be slurred and sound a mess.,14,morning,-0.5023,0.245,0.755,0.0
808673478903758848,2016-12-13 14:02:36,-39600.0,0,,Twitter for iPhone,"Wisconsin, USA",401 ?? 712,[],[],[],?,?,14,morning,0.0,0.0,0.0,0.0
808673480099110915,2016-12-13 14:02:36,-18000.0,0,ISISmonitor,Twitter Web Client,Canada,,[],[],['ISISmonitor'],@ISISmonitor Well that's what's been happening even under Obama and Bush. The middle east is being handed over to Russia/Iran, Well that's what's been happening even under Obama and Bush. The middle east is being handed over to Russia/Iran,14,morning,0.2732,0.0,0.896,0.104
808673486109626368,2016-12-13 14:02:38,,0,,Twitter for Android,"Minneapolis, MN",,[],[],[],FUCCCCCC,FUCCCCCC,14,morning,0.0,0.0,1.0,0.0
808673531416510464,2016-12-13 14:02:48,,0,,Twitter for iPhone,"Minneapolis, MN",Minneapolis,[],['https://twitter.com/realdonaldtrump/status/808528428123254785'],[],This psychopath has convinced himself that he's making a huge sacrifice https://t.co/VuITZrLL2T,This psychopath has convinced himself that he's making a huge sacrifice ,14,morning,0.6124,0.0,0.615,0.385
808673553038053376,2016-12-13 14:02:54,-21600.0,0,aplevv,Twitter for iPhone,"Minneapolis, MN",U of M Chi Omega,[],[],"['aplevv', 'DeepSext']",@aplevv @DeepSext you know me too well,  you know me too well,14,morning,0.2732,0.0,0.656,0.344
808673575016206336,2016-12-13 14:02:59,-21600.0,0,VikingBabie,Twitter for Android,"St Paul, MN",Twin Cities,[],[],['VikingBabie'],@VikingBabie That's why it's in London... Won't ever see a Wash v Dallas game there I bet $$, That's why it's in London... Won't ever see a Wash v Dallas game there I bet $$,14,morning,0.0,0.0,1.0,0.0
808673591164178433,2016-12-13 14:03:03,-18000.0,0,,TweetMyJOBS,"Wisconsin, USA",National,"['job', 'Healthcare', 'Madison']",['http://bit.ly/2g5GnqG'],[],"This #job might be a great fit for you: Unit Secretary UW Health Rehab Hospital Per Diem - https://t.co/QKQrS6V9iW #Healthcare #Madison, WI",This  might be a great fit for you: Unit Secretary UW Health Rehab Hospital Per Diem -    WI,14,morning,0.765,0.0,0.68,0.32
808673599779262464,2016-12-13 14:03:05,-18000.0,0,,TweetMyJOBS,"Bloomington, MN","St. Paul, MN","['Bloomington', 'job', 'Clerical', 'Hiring', 'CareerArc']",['http://bit.ly/2hAktg6'],[],"See our latest #Bloomington, MN #job and click to apply: Receptionist - https://t.co/tSYibIIxwZ #Clerical #Hiring #CareerArc",See our latest  MN  and click to apply: Receptionist -    ,14,morning,0.0,0.0,1.0,0.0
808673603482849280,2016-12-13 14:03:06,-21600.0,0,,TweetMyJOBS,"Edina, MN","St. Paul, MN","['hiring', 'Job', 'RealEstate', 'Edina', 'Jobs', 'CareerArc']",['http://bit.ly/2hArWvv'],[],"We're #hiring! Click to apply: Lease Administrator - https://t.co/NH1JGrfi3Q #Job #RealEstate #Edina, MN #Jobs #CareerArc",We're  Click to apply: Lease Administrator -     MN  ,14,morning,0.0,0.0,1.0,0.0
